Time, C, R, AVG
0.6481, -4.8729E-07, -3.451758E-08, -2.571307E-07
0.6482, -5.070866E-07, -3.459829E-08, -2.66905E-07
0.6483, -5.100306E-07, -2.871239E-08, -2.653605E-07
0.6484, -5.029133E-07, -1.727082E-08, -2.56045E-07
0.6485, -4.966533E-07, -5.528389E-09, -2.469981E-07
0.6486, -4.948171E-07, 9.215683E-09, -2.386004E-07
0.6487, -4.941721E-07, 1.633449E-08, -2.346646E-07
0.6488, -4.796719E-07, 1.772157E-08, -2.268302E-07
0.6489, -4.523558E-07, 1.993983E-09, -2.213947E-07
0.649, -4.313376E-07, -6.511876E-09, -2.153845E-07
0.6491, -4.233552E-07, 3.219631E-09, -2.06513E-07
0.6492, -4.328931E-07, 3.617922E-08, -1.94448E-07
0.6493, -4.487516E-07, 6.780302E-08, -1.861697E-07
0.6494, -4.642459E-07, 7.430539E-08, -1.904823E-07
0.6495, -4.700733E-07, 6.588023E-08, -1.976302E-07
0.6496, -4.704829E-07, 5.74991E-08, -2.020921E-07
0.6497, -4.685329E-07, 5.206826E-08, -2.03894E-07
0.6498, -4.550949E-07, 4.87657E-08, -1.989658E-07
0.6499, -4.310643E-07, 3.467479E-08, -1.943136E-07
0.65, -4.052203E-07, 2.324788E-08, -1.874157E-07
0.6501, -3.79748E-07, 9.523911E-09, -1.818681E-07
0.6502, -3.598452E-07, 2.400534E-10, -1.768018E-07
0.6503, -3.570681E-07, -1.257382E-08, -1.819502E-07
0.6504, -3.624023E-07, -2.254025E-08, -1.896391E-07
0.6505, -3.756355E-07, -2.657677E-08, -1.981973E-07
0.6506, -3.936185E-07, -1.640499E-08, -2.018683E-07
0.6507, -4.189239E-07, -7.884342E-09, -2.099788E-07
0.6508, -4.285301E-07, 5.193828E-09, -2.080538E-07
0.6509, -4.20836E-07, 1.045599E-08, -2.015959E-07
0.651, -4.001137E-07, 1.893253E-08, -1.870986E-07
0.6511, -3.97109E-07, 1.945359E-08, -1.853563E-07
0.6512, -3.999999E-07, 2.098014E-08, -1.860017E-07
0.6513, -4.052886E-07, 1.985732E-08, -1.891728E-07
0.6514, -3.889747E-07, 1.152017E-08, -1.853898E-07
0.6515, -3.644585E-07, -1.946949E-09, -1.801818E-07
0.6516, -3.329844E-07, -2.288517E-08, -1.753506E-07
0.6517, -3.130438E-07, -3.598542E-08, -1.722058E-07
0.6518, -3.070873E-07, -3.888428E-08, -1.707507E-07
0.6519, -3.175509E-07, -3.273427E-08, -1.727691E-07
0.652, -3.238715E-07, -2.295859E-08, -1.709075E-07
0.6521, -3.070418E-07, -7.950408E-09, -1.550036E-07
0.6522, -2.626151E-07, 6.632214E-09, -1.257477E-07
0.6523, -2.099406E-07, 1.486669E-08, -9.566355E-08
0.6524, -1.654381E-07, 1.092578E-08, -7.578645E-08
0.6525, -1.357167E-07, 5.03267E-09, -6.416909E-08
0.6526, -1.188641E-07, -3.08441E-09, -6.000944E-08
0.6527, -1.037266E-07, -5.72647E-09, -5.390986E-08
0.6528, -8.418792E-08, -8.676811E-09, -4.580308E-08
0.6529, -6.374631E-08, -6.577903E-09, -3.468569E-08
0.653, -4.850989E-08, -4.691945E-09, -2.623577E-08
0.6531, -4.410147E-08, -2.893962E-09, -2.315432E-08
0.6532, -3.718139E-08, -1.609564E-09, -1.909904E-08
0.6533, -2.228668E-08, -2.798381E-09, -1.238011E-08
0.6534, 2.643194E-10, 7.307553E-09, 3.844643E-09
0.6535, 2.966703E-08, 1.712717E-08, 2.32926E-08
0.6536, 5.004792E-08, 2.63596E-08, 3.800636E-08
0.6537, 5.221044E-08, 2.037089E-08, 3.602533E-08
0.6538, 4.875037E-08, 1.130721E-08, 2.971675E-08
0.6539, 4.514625E-08, 5.120472E-09, 2.47998E-08
0.654, 5.164897E-08, 1.005238E-08, 3.050403E-08
0.6541, 5.11634E-08, 1.994535E-08, 3.529423E-08
0.6542, 4.891729E-08, 2.507516E-08, 3.679755E-08
0.6543, 4.690662E-08, 1.963686E-08, 3.30445E-08
0.6544, 6.573959E-08, 1.356016E-08, 3.921505E-08
0.6545, 9.0863E-08, 6.875182E-10, 4.50238E-08
0.6546, 1.159103E-07, -2.152034E-08, 4.604971E-08
0.6547, 1.238166E-07, -4.71041E-08, 3.693194E-08
0.6548, 1.32148E-07, -6.487909E-08, 3.199255E-08
0.6549, 1.36344E-07, -6.651567E-08, 3.322367E-08
0.655, 1.357978E-07, -6.155463E-08, 3.547696E-08
0.6551, 1.349101E-07, -5.122131E-08, 4.029328E-08
0.6552, 1.25228E-07, -4.686201E-08, 3.774893E-08
0.6553, 1.05143E-07, -4.493912E-08, 2.885126E-08
0.6554, 7.603607E-08, -4.480702E-08, 1.46075E-08
0.6555, 4.154957E-08, -4.720685E-08, -3.568291E-09
0.6556, 1.912009E-08, -5.355515E-08, -1.782316E-08
0.6557, 2.776018E-09, -7.2387E-08, -3.543185E-08
0.6558, 2.517933E-09, -7.589501E-08, -3.734197E-08
0.6559, -2.042324E-09, -7.689293E-08, -4.009138E-08
0.656, 1.311426E-09, -7.284922E-08, -3.63869E-08
0.6561, 4.991498E-09, -8.600817E-08, -4.126667E-08
0.6562, 3.936745E-09, -1.050825E-07, -5.148139E-08
0.6563, -1.868243E-08, -1.263142E-07, -7.339526E-08
0.6564, -3.862314E-08, -1.332935E-07, -8.674727E-08
0.6565, -3.879763E-08, -1.31965E-07, -8.615771E-08
0.6566, -3.860814E-08, -1.292643E-07, -8.469168E-08
0.6567, -4.332763E-08, -1.317154E-07, -8.825808E-08
0.6568, -6.489225E-08, -1.358473E-07, -1.009611E-07
0.6569, -7.993103E-08, -1.292055E-07, -1.049789E-07
0.657, -9.393056E-08, -1.226812E-07, -1.085455E-07
0.6571, -1.104112E-07, -1.226005E-07, -1.166075E-07
0.6572, -1.155635E-07, -1.376456E-07, -1.267886E-07
0.6573, -1.201694E-07, -1.710088E-07, -1.460127E-07
0.6574, -1.118076E-07, -1.982806E-07, -1.557647E-07
0.6575, -9.972018E-08, -2.127531E-07, -1.571786E-07
0.6576, -9.767142E-08, -2.10302E-07, -1.549253E-07
0.6577, -1.069817E-07, -2.032858E-07, -1.559363E-07
0.6578, -1.181585E-07, -1.953229E-07, -1.573837E-07
0.6579, -1.207914E-07, -1.985594E-07, -1.603235E-07
0.658, -1.22256E-07, -2.08724E-07, -1.662105E-07
0.6581, -1.22089E-07, -2.192922E-07, -1.715006E-07
0.6582, -1.150551E-07, -2.195417E-07, -1.681691E-07
0.6583, -9.92268E-08, -2.291778E-07, -1.652852E-07
0.6584, -7.972618E-08, -2.477969E-07, -1.651621E-07
0.6585, -4.591491E-08, -2.610732E-07, -1.552871E-07
0.6586, -1.517671E-08, -2.655794E-07, -1.424648E-07
0.6587, 1.172965E-08, -2.722873E-07, -1.326456E-07
0.6588, 2.048604E-08, -2.872588E-07, -1.359509E-07
0.6589, 3.09344E-08, -3.007993E-07, -1.376969E-07
0.659, 3.974377E-08, -3.161159E-07, -1.411516E-07
0.6591, 5.677076E-08, -3.284381E-07, -1.390438E-07
0.6592, 7.48221E-08, -3.316453E-07, -1.317988E-07
0.6593, 8.102901E-08, -3.272565E-07, -1.265161E-07
0.6594, 7.626387E-08, -3.33913E-07, -1.322427E-07
0.6595, 8.169674E-08, -3.556365E-07, -1.406143E-07
0.6596, 9.92018E-08, -3.86776E-07, -1.478369E-07
0.6597, 1.230047E-07, -4.047052E-07, -1.452478E-07
0.6598, 1.337566E-07, -4.091967E-07, -1.422446E-07
0.6599, 1.47187E-07, -4.113177E-07, -1.367195E-07
0.66, 1.700567E-07, -4.230749E-07, -1.314519E-07
0.6601, 2.102872E-07, -4.401821E-07, -1.20368E-07
0.6602, 2.622941E-07, -4.445048E-07, -9.699537E-08
0.6603, 3.079955E-07, -4.282416E-07, -6.625834E-08
0.6604, 3.430057E-07, -4.12125E-07, -4.085244E-08
0.6605, 3.570734E-07, -3.986872E-07, -2.710492E-08
0.6606, 3.505174E-07, -3.913556E-07, -2.660139E-08
0.6607, 3.445155E-07, -3.864457E-07, -2.705648E-08
0.6608, 3.536436E-07, -3.767143E-07, -1.762167E-08
0.6609, 3.785164E-07, -3.615298E-07, 2.326258E-09
0.661, 3.84799E-07, -3.351607E-07, 1.881945E-08
0.6611, 3.709816E-07, -3.166076E-07, 2.145705E-08
0.6612, 3.641298E-07, -3.058119E-07, 2.357611E-08
0.6613, 3.677796E-07, -2.991701E-07, 2.874685E-08
0.6614, 3.72044E-07, -2.950382E-07, 3.294384E-08
0.6615, 3.70018E-07, -2.958455E-07, 3.153737E-08
0.6616, 3.676504E-07, -2.892551E-07, 3.372345E-08
0.6617, 3.614969E-07, -2.696232E-07, 4.067751E-08
0.6618, 3.289984E-07, -2.408909E-07, 3.930467E-08
0.6619, 2.86006E-07, -2.244001E-07, 2.654959E-08
0.662, 2.542432E-07, -2.055902E-07, 2.049457E-08
0.6621, 2.485978E-07, -1.888425E-07, 2.623229E-08
0.6622, 2.402132E-07, -1.671191E-07, 3.315262E-08
0.6623, 2.107271E-07, -1.448159E-07, 2.999277E-08
0.6624, 1.743057E-07, -1.2263E-07, 2.336338E-08
0.6625, 1.493798E-07, -1.00422E-07, 2.239722E-08
0.6626, 1.333544E-07, -9.380216E-08, 1.788315E-08
0.6627, 1.095515E-07, -9.530672E-08, 5.415226E-09
0.6628, 8.483804E-08, -9.148314E-08, -4.791892E-09
0.6629, 5.831107E-08, -7.573357E-08, -9.828282E-09
0.663, 2.811157E-08, -4.637013E-08, -9.749945E-09
0.6631, -9.713637E-09, -3.642579E-08, -2.329231E-08
0.6632, -3.587636E-08, -4.582702E-08, -4.093462E-08
0.6633, -4.104358E-08, -6.523879E-08, -5.334282E-08
0.6634, -2.399385E-08, -7.645279E-08, -5.066049E-08
0.6635, 1.383974E-11, -8.274968E-08, -4.205761E-08
0.6636, 2.174519E-08, -8.920067E-08, -3.465229E-08
0.6637, 3.984224E-08, -9.967353E-08, -3.107828E-08
0.6638, 5.406949E-08, -1.059998E-07, -2.729907E-08
0.6639, 5.825799E-08, -1.078712E-07, -2.619102E-08
0.664, 4.839377E-08, -1.021833E-07, -2.814958E-08
0.6641, 2.394588E-08, -8.95969E-08, -3.377171E-08
0.6642, 6.425657E-09, -7.963053E-08, -3.731959E-08
0.6643, -7.368914E-09, -8.034984E-08, -4.446757E-08
0.6644, -1.961567E-08, -9.375822E-08, -5.730481E-08
0.6645, -3.257564E-08, -1.165532E-07, -7.526425E-08
0.6646, -4.044428E-08, -1.409555E-07, -9.153749E-08
0.6647, -4.067182E-08, -1.641175E-07, -1.034234E-07
0.6648, -3.498851E-08, -1.794927E-07, -1.084448E-07
0.6649, -3.307631E-08, -1.879619E-07, -1.118099E-07
0.665, -4.30848E-08, -1.911911E-07, -1.183722E-07
0.6651, -6.06278E-08, -1.94846E-07, -1.288554E-07
0.6652, -7.193361E-08, -1.941046E-07, -1.340372E-07
0.6653, -7.389113E-08, -1.854226E-07, -1.305863E-07
0.6654, -8.26095E-08, -1.775552E-07, -1.308736E-07
0.6655, -9.713263E-08, -1.753535E-07, -1.368949E-07
0.6656, -1.238266E-07, -1.784066E-07, -1.515714E-07
0.6657, -1.500425E-07, -1.832942E-07, -1.669455E-07
0.6658, -1.712504E-07, -1.870959E-07, -1.793052E-07
0.6659, -1.764708E-07, -1.932092E-07, -1.849795E-07
0.666, -1.797867E-07, -1.965558E-07, -1.88311E-07
0.6661, -1.884748E-07, -1.903836E-07, -1.894451E-07
0.6662, -1.924432E-07, -1.860684E-07, -1.892027E-07
0.6663, -1.887782E-07, -1.880501E-07, -1.88408E-07
0.6664, -1.779807E-07, -1.957927E-07, -1.870351E-07
0.6665, -1.751806E-07, -1.995795E-07, -1.875834E-07
0.6666, -1.831782E-07, -1.857601E-07, -1.844907E-07
0.6667, -1.987561E-07, -1.650421E-07, -1.816182E-07
0.6668, -1.971703E-07, -1.397813E-07, -1.679976E-07
0.6669, -1.851816E-07, -1.376823E-07, -1.610361E-07
0.667, -1.600052E-07, -1.50298E-07, -1.550707E-07
0.6671, -1.549061E-07, -1.676254E-07, -1.613718E-07
0.6672, -1.693155E-07, -1.653284E-07, -1.672887E-07
0.6673, -1.986576E-07, -1.518833E-07, -1.748807E-07
0.6674, -2.224605E-07, -1.365668E-07, -1.787979E-07
0.6675, -2.201158E-07, -1.310037E-07, -1.748172E-07
0.6676, -1.997047E-07, -1.28002E-07, -1.632558E-07
0.6677, -1.80978E-07, -1.270993E-07, -1.535897E-07
0.6678, -1.682912E-07, -1.170595E-07, -1.422484E-07
0.6679, -1.666217E-07, -1.030787E-07, -1.343207E-07
0.668, -1.516282E-07, -8.800436E-08, -1.192861E-07
0.6681, -1.298285E-07, -8.041582E-08, -1.047104E-07
0.6682, -1.046826E-07, -8.269103E-08, -9.350356E-08
0.6683, -8.880128E-08, -9.580592E-08, -9.236196E-08
0.6684, -8.434715E-08, -1.043486E-07, -9.451457E-08
0.6685, -9.090295E-08, -9.885152E-08, -9.494349E-08
0.6686, -8.79968E-08, -7.386949E-08, -8.081543E-08
0.6687, -7.045379E-08, -4.733881E-08, -5.870368E-08
0.6688, -4.968606E-08, -4.107136E-08, -4.530692E-08
0.6689, -4.159751E-08, -4.264921E-08, -4.213212E-08
0.669, -4.980753E-08, -4.821957E-08, -4.900031E-08
0.6691, -5.737258E-08, -4.59004E-08, -5.154089E-08
0.6692, -6.615924E-08, -5.251282E-08, -5.922232E-08
0.6693, -7.06512E-08, -6.833566E-08, -6.947415E-08
0.6694, -6.304822E-08, -7.893323E-08, -7.11231E-08
0.6695, -4.186308E-08, -7.455179E-08, -5.847985E-08
0.6696, -2.672547E-08, -5.871433E-08, -4.298648E-08
0.6697, -2.892589E-08, -4.468944E-08, -3.693903E-08
0.6698, -5.212179E-08, -4.030071E-08, -4.611274E-08
0.6699, -7.030975E-08, -3.641085E-08, -5.30778E-08
0.67, -6.391321E-08, -3.805481E-08, -5.076851E-08
0.6701, -4.311505E-08, -4.337575E-08, -4.324755E-08
0.6702, -3.762906E-08, -3.899451E-08, -3.832314E-08
0.6703, -6.229701E-08, -3.602218E-08, -4.894062E-08
0.6704, -9.348286E-08, -3.455434E-08, -6.352752E-08
0.6705, -1.002739E-07, -4.620874E-08, -7.279078E-08
0.6706, -9.468175E-08, -3.983853E-08, -6.68031E-08
0.6707, -9.269381E-08, -1.716816E-08, -5.430159E-08
0.6708, -1.065415E-07, -5.154135E-09, -5.500294E-08
0.6709, -1.195167E-07, -1.384355E-08, -6.579949E-08
0.671, -1.334478E-07, -3.463511E-08, -8.321801E-08
0.6711, -1.468327E-07, -4.468219E-08, -9.490618E-08
0.6712, -1.600962E-07, -4.876258E-08, -1.035016E-07
0.6713, -1.596486E-07, -5.436225E-08, -1.06128E-07
0.6714, -1.450117E-07, -6.46809E-08, -1.041769E-07
0.6715, -1.345026E-07, -6.883474E-08, -1.011214E-07
0.6716, -1.406032E-07, -6.70148E-08, -1.031958E-07
0.6717, -1.663865E-07, -5.260825E-08, -1.085492E-07
0.6718, -1.896962E-07, -4.062397E-08, -1.139178E-07
0.6719, -2.131881E-07, -3.059148E-08, -1.203681E-07
0.672, -2.358908E-07, -3.225753E-08, -1.323772E-07
0.6721, -2.651873E-07, -2.96373E-08, -1.454494E-07
0.6722, -2.880342E-07, -1.984697E-08, -1.517057E-07
0.6723, -2.979363E-07, 1.003155E-09, -1.459754E-07
0.6724, -2.967678E-07, 2.121469E-08, -1.351267E-07
0.6725, -2.896732E-07, 3.165093E-08, -1.263334E-07
0.6726, -2.858261E-07, 4.120629E-08, -1.195847E-07
0.6727, -2.907506E-07, 5.520195E-08, -1.148914E-07
0.6728, -3.031036E-07, 6.559416E-08, -1.156822E-07
0.6729, -3.092345E-07, 7.112048E-08, -1.158874E-07
0.673, -3.138555E-07, 6.634273E-08, -1.205881E-07
0.6731, -3.177405E-07, 7.194205E-08, -1.196519E-07
0.6732, -3.416876E-07, 6.438283E-08, -1.352685E-07
0.6733, -3.743379E-07, 5.441649E-08, -1.563878E-07
0.6734, -4.046815E-07, 4.999835E-08, -1.735526E-07
0.6735, -4.122086E-07, 5.970786E-08, -1.723177E-07
0.6736, -4.056147E-07, 7.323368E-08, -1.622001E-07
0.6737, -3.89688E-07, 7.746839E-08, -1.522168E-07
0.6738, -3.770619E-07, 7.904622E-08, -1.452069E-07
0.6739, -3.509447E-07, 8.045532E-08, -1.316497E-07
0.674, -3.280979E-07, 6.199047E-08, -1.29803E-07
0.6741, -3.146978E-07, 3.845448E-08, -1.351787E-07
0.6742, -3.102361E-07, 1.926299E-08, -1.427407E-07
0.6743, -2.983688E-07, 3.617202E-08, -1.283105E-07
0.6744, -2.62615E-07, 7.228729E-08, -9.237303E-08
0.6745, -2.379319E-07, 1.014084E-07, -6.543393E-08
0.6746, -2.379244E-07, 1.072721E-07, -6.24495E-08
0.6747, -2.555584E-07, 1.046959E-07, -7.242912E-08
0.6748, -2.689205E-07, 1.056649E-07, -7.850628E-08
0.6749, -2.665152E-07, 1.20189E-07, -6.994056E-08
0.675, -2.611051E-07, 1.331278E-07, -6.070337E-08
0.6751, -2.593599E-07, 1.397032E-07, -5.650281E-08
0.6752, -2.754764E-07, 1.31557E-07, -6.856776E-08
0.6753, -3.007059E-07, 1.258987E-07, -8.384854E-08
0.6754, -3.250627E-07, 1.321298E-07, -9.265652E-08
0.6755, -3.320435E-07, 1.472482E-07, -8.840356E-08
0.6756, -3.339556E-07, 1.50279E-07, -8.780301E-08
0.6757, -3.452691E-07, 1.397036E-07, -9.87413E-08
0.6758, -3.589878E-07, 1.282841E-07, -1.112912E-07
0.6759, -3.930646E-07, 1.204903E-07, -1.320075E-07
0.676, -4.345244E-07, 1.249523E-07, -1.501237E-07
0.6761, -4.84695E-07, 1.189561E-07, -1.77839E-07
0.6762, -5.150538E-07, 1.110888E-07, -1.967647E-07
0.6763, -5.235901E-07, 1.021719E-07, -2.054944E-07
0.6764, -5.197278E-07, 1.004398E-07, -2.04476E-07
0.6765, -5.238252E-07, 9.213895E-08, -2.107101E-07
0.6766, -5.43728E-07, 8.419077E-08, -2.24536E-07
0.6767, -5.684719E-07, 8.452112E-08, -2.365338E-07
0.6768, -5.756271E-07, 9.062738E-08, -2.369477E-07
0.6769, -5.616731E-07, 8.952667E-08, -2.306465E-07
0.677, -5.435155E-07, 8.734698E-08, -2.228271E-07
0.6771, -5.306088E-07, 1.047404E-07, -2.076396E-07
0.6772, -5.223608E-07, 1.408116E-07, -1.852482E-07
0.6773, -5.091884E-07, 1.688541E-07, -1.645168E-07
0.6774, -4.836402E-07, 1.704542E-07, -1.511422E-07
0.6775, -4.647163E-07, 1.577575E-07, -1.482921E-07
0.6776, -4.539567E-07, 1.465875E-07, -1.486801E-07
0.6777, -4.568704E-07, 1.437105E-07, -1.515751E-07
0.6778, -4.58001E-07, 1.513358E-07, -1.482548E-07
0.6779, -4.427875E-07, 1.558567E-07, -1.384767E-07
0.678, -4.232944E-07, 1.612875E-07, -1.26132E-07
0.6781, -4.023218E-07, 1.624986E-07, -1.152048E-07
0.6782, -3.904014E-07, 1.753125E-07, -1.028301E-07
0.6783, -3.718643E-07, 2.051309E-07, -7.855839E-08
0.6784, -3.410958E-07, 2.298634E-07, -5.08582E-08
0.6785, -3.105017E-07, 2.496787E-07, -2.574336E-08
0.6786, -2.890889E-07, 2.503906E-07, -1.485349E-08
0.6787, -2.80416E-07, 2.412608E-07, -1.52303E-08
0.6788, -2.714928E-07, 2.206015E-07, -2.134484E-08
0.6789, -2.569471E-07, 2.037804E-07, -2.274393E-08
0.679, -2.384783E-07, 1.924049E-07, -1.944602E-08
0.6791, -2.206091E-07, 2.004265E-07, -6.582653E-09
0.6792, -2.133703E-07, 2.128E-07, 3.266312E-09
0.6793, -2.134385E-07, 2.267369E-07, 1.031734E-08
0.6794, -2.118146E-07, 2.26458E-07, 1.097395E-08
0.6795, -2.139316E-07, 2.358667E-07, 1.471584E-08
0.6796, -2.209579E-07, 2.641733E-07, 2.565043E-08
0.6797, -2.386072E-07, 3.052645E-07, 3.786089E-08
0.6798, -2.501028E-07, 3.289256E-07, 4.423663E-08
0.6799, -2.519315E-07, 3.327638E-07, 4.528866E-08
0.68, -2.496324E-07, 3.278833E-07, 4.393811E-08
0.6801, -2.514383E-07, 3.281181E-07, 4.316955E-08
0.6802, -2.486157E-07, 3.256157E-07, 4.328527E-08
0.6803, -2.466504E-07, 3.084495E-07, 3.552536E-08
0.6804, -2.550046E-07, 2.736406E-07, 1.372333E-08
0.6805, -2.673121E-07, 2.384645E-07, -1.0209E-08
0.6806, -2.632526E-07, 2.307882E-07, -1.211524E-08
0.6807, -2.406409E-07, 2.42303E-07, 4.855583E-09
0.6808, -2.400263E-07, 2.422444E-07, 5.127974E-09
0.6809, -2.575237E-07, 2.194491E-07, -1.506248E-08
0.681, -2.860462E-07, 1.876785E-07, -4.523618E-08
0.6811, -3.071403E-07, 1.687657E-07, -6.52214E-08
0.6812, -3.331135E-07, 1.665349E-07, -7.912551E-08
0.6813, -3.669096E-07, 1.704028E-07, -9.377583E-08
0.6814, -3.964566E-07, 1.7383E-07, -1.065609E-07
0.6815, -4.220426E-07, 1.62469E-07, -1.249159E-07
0.6816, -4.388115E-07, 1.516144E-07, -1.386783E-07
0.6817, -4.567566E-07, 1.344924E-07, -1.56205E-07
0.6818, -4.833367E-07, 1.222144E-07, -1.755149E-07
0.6819, -5.145834E-07, 1.103912E-07, -1.96888E-07
0.682, -5.350628E-07, 1.117197E-07, -2.062817E-07
0.6821, -5.513842E-07, 1.080282E-07, -2.161829E-07
0.6822, -5.64109E-07, 9.97278E-08, -2.266586E-07
0.6823, -5.864019E-07, 8.534331E-08, -2.449314E-07
0.6824, -6.128909E-07, 8.149021E-08, -2.599139E-07
0.6825, -6.346908E-07, 9.015774E-08, -2.662261E-07
0.6826, -6.479847E-07, 1.014011E-07, -2.670469E-07
0.6827, -6.563843E-07, 1.046305E-07, -2.695351E-07
0.6828, -6.669691E-07, 9.681415E-08, -2.787126E-07
0.6829, -6.700042E-07, 8.604803E-08, -2.856776E-07
0.683, -6.587592E-07, 8.231964E-08, -2.820441E-07
0.6831, -6.437506E-07, 7.578073E-08, -2.779888E-07
0.6832, -6.474535E-07, 7.225041E-08, -2.81604E-07
0.6833, -6.62902E-07, 6.761936E-08, -2.915537E-07
0.6834, -6.753613E-07, 6.779535E-08, -2.9759E-07
0.6835, -6.678266E-07, 7.156763E-08, -2.919678E-07
0.6836, -6.448052E-07, 6.932191E-08, -2.817906E-07
0.6837, -6.327634E-07, 6.918265E-08, -2.759408E-07
0.6838, -6.43485E-07, 7.949412E-08, -2.759706E-07
0.6839, -6.666961E-07, 9.179455E-08, -2.8113E-07
0.684, -6.779791E-07, 1.026563E-07, -2.811561E-07
0.6841, -6.734264E-07, 9.453191E-08, -2.830476E-07
0.6842, -6.684336E-07, 8.041885E-08, -2.877669E-07
0.6843, -6.704445E-07, 6.371522E-08, -2.972466E-07
0.6844, -6.704444E-07, 4.784804E-08, -3.053124E-07
0.6845, -6.60861E-07, 5.017437E-08, -2.99418E-07
0.6846, -6.428096E-07, 6.295168E-08, -2.840476E-07
0.6847, -6.181493E-07, 8.297277E-08, -2.617456E-07
0.6848, -5.946195E-07, 9.678492E-08, -2.431556E-07
0.6849, -5.700729E-07, 1.046597E-07, -2.270838E-07
0.685, -5.581752E-07, 1.15859E-07, -2.155411E-07
0.6851, -5.546014E-07, 1.132977E-07, -2.15086E-07
0.6852, -5.522871E-07, 1.052613E-07, -2.180333E-07
0.6853, -5.524615E-07, 1.024505E-07, -2.195479E-07
0.6854, -5.49874E-07, 1.065383E-07, -2.161977E-07
0.6855, -5.473624E-07, 1.163066E-07, -2.099974E-07
0.6856, -5.345695E-07, 1.149047E-07, -2.044201E-07
0.6857, -5.103113E-07, 1.173707E-07, -1.912396E-07
0.6858, -4.724861E-07, 1.198808E-07, -1.713663E-07
0.6859, -4.221637E-07, 1.186773E-07, -1.472362E-07
0.686, -3.77904E-07, 1.116831E-07, -1.290306E-07
0.6861, -3.49943E-07, 1.035E-07, -1.194428E-07
0.6862, -3.325063E-07, 9.939007E-08, -1.12959E-07
0.6863, -3.107217E-07, 9.697563E-08, -1.034756E-07
0.6864, -2.8465E-07, 8.877062E-08, -9.482785E-08
0.6865, -2.696868E-07, 8.893216E-08, -8.738886E-08
0.6866, -2.635938E-07, 9.214676E-08, -8.275904E-08
0.6867, -2.56393E-07, 9.975727E-08, -7.534995E-08
0.6868, -2.388804E-07, 9.892054E-08, -6.716495E-08
0.6869, -2.306173E-07, 9.02897E-08, -6.748956E-08
0.687, -2.244181E-07, 7.882612E-08, -7.026895E-08
0.6871, -2.22855E-07, 7.619864E-08, -7.083604E-08
0.6872, -2.126038E-07, 8.096182E-08, -6.33746E-08
0.6873, -2.056761E-07, 7.867926E-08, -6.112879E-08
0.6874, -2.024209E-07, 7.051835E-08, -6.367679E-08
0.6875, -1.926479E-07, 5.822544E-08, -6.512064E-08
0.6876, -1.751655E-07, 6.469112E-08, -5.323841E-08
0.6877, -1.680634E-07, 7.854724E-08, -4.270298E-08
0.6878, -1.709087E-07, 1.006302E-07, -3.287646E-08
0.6879, -1.818807E-07, 1.17745E-07, -2.957098E-08
0.688, -1.674412E-07, 1.170772E-07, -2.281099E-08
0.6881, -1.538135E-07, 1.131143E-07, -1.812517E-08
0.6882, -1.533355E-07, 1.072722E-07, -2.085989E-08
0.6883, -1.660754E-07, 1.123362E-07, -2.454949E-08
0.6884, -1.785346E-07, 1.213998E-07, -2.606795E-08
0.6885, -1.857886E-07, 1.283059E-07, -2.612385E-08
0.6886, -1.947497E-07, 1.221924E-07, -3.363747E-08
0.6887, -2.059493E-07, 1.071181E-07, -4.680675E-08
0.6888, -1.975344E-07, 9.069339E-08, -5.101861E-08
0.6889, -1.783373E-07, 6.977723E-08, -5.221242E-08
0.689, -1.6021E-07, 3.823431E-08, -5.933416E-08
0.6891, -1.527285E-07, 7.097831E-10, -7.47307E-08
0.6892, -1.525236E-07, -2.887401E-08, -8.966839E-08
0.6893, -1.471969E-07, -4.543823E-08, -9.54696E-08
0.6894, -1.492305E-07, -6.19585E-08, -1.048672E-07
0.6895, -1.52812E-07, -8.049671E-08, -1.160517E-07
0.6896, -1.61978E-07, -9.838187E-08, -1.2965E-07
0.6897, -1.638977E-07, -1.150413E-07, -1.390624E-07
0.6898, -1.551794E-07, -1.322292E-07, -1.43513E-07
0.6899, -1.564389E-07, -1.514283E-07, -1.538919E-07
0.69, -1.722898E-07, -1.71772E-07, -1.720266E-07
0.6901, -1.930425E-07, -1.960496E-07, -1.945711E-07
0.6902, -1.782691E-07, -2.306235E-07, -2.048826E-07
0.6903, -1.53624E-07, -2.627319E-07, -2.090871E-07
0.6904, -1.35656E-07, -2.86202E-07, -2.121835E-07
0.6905, -1.256173E-07, -2.978639E-07, -2.13176E-07
0.6906, -1.144935E-07, -3.180461E-07, -2.179661E-07
0.6907, -9.527361E-08, -3.38023E-07, -2.186712E-07
0.6908, -8.833081E-08, -3.579264E-07, -2.253752E-07
0.6909, -7.924822E-08, -3.635261E-07, -2.237562E-07
0.691, -7.2829E-08, -3.528185E-07, -2.15157E-07
0.6911, -7.050713E-08, -3.299281E-07, -2.023794E-07
0.6912, -7.260897E-08, -3.207543E-07, -1.987495E-07
0.6913, -8.348217E-08, -3.336195E-07, -2.106353E-07
0.6914, -9.485625E-08, -3.514093E-07, -2.252707E-07
0.6915, -1.094477E-07, -3.47116E-07, -2.302624E-07
0.6916, -1.133479E-07, -3.260529E-07, -2.214729E-07
0.6917, -1.138639E-07, -3.01658E-07, -2.093259E-07
0.6918, -1.197064E-07, -2.864956E-07, -2.044909E-07
