Identifier:,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,
File Name:,CLLA10B.3,,,,,,CLLA20B.3,,,,,,CLLA30B.3,,,,,,CLLA35B.1,,,,,,CLLA40B.3,,,,,,CLLA45B.2,,,,,,CLLA50B.3,,,,,,CLLA55B.2,,,,,,CLLA60B.3,,,,,,CLLA65B.3,,,,,,CLLA70B.3,,,,,,CLLA80B.3,,,,,,CLLA90B.3,,,,,,
Ear:,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,
 512,  145477,    0.2168,   84796,    0.2527,   60681,    0.1808,   88462,    0.1318,   64636,    0.1926,   23826,    0.0710,  179893,    0.2681,   50292,    0.1499,  129601,    0.3863,  174380,    0.2599,   79922,    0.2382,   94458,    0.2815,  179503,    0.2675,  105573,    0.3146,   73930,    0.2203,  151361,    0.2256,   63724,    0.1899,   87637,    0.2612,  185630,    0.2766,   74826,    0.2230,  110804,    0.3302,  178559,    0.2661,   97206,    0.2897,   81353,    0.2425,  205400,    0.3061,   81931,    0.2442,  123469,    0.3680,  216258,    0.3223,  105075,    0.3132,  111183,    0.3314,  195763,    0.2917,  121317,    0.3616,   74446,    0.2219,  178108,    0.2654,   97062,    0.2893,   81046,    0.2415,  162561,    0.2422,   90996,    0.2712,   71565,    0.2133,
 513,  130051,    0.1938,   74377,    0.2217,   55674,    0.1659,   76014,    0.1133,   54161,    0.1614,   21853,    0.0651,  158659,    0.2364,   45851,    0.1367,  112808,    0.3362,  150725,    0.2246,   65541,    0.1953,   85184,    0.2539,  155239,    0.2313,   96305,    0.2870,   58934,    0.1756,  145285,    0.2165,   65344,    0.1947,   79941,    0.2383,  170143,    0.2535,   77023,    0.2296,   93120,    0.2775,  161065,    0.2400,   85621,    0.2552,   75444,    0.2248,  188205,    0.2805,   74788,    0.2229,  113417,    0.3380,  209663,    0.3124,  100891,    0.3007,  108772,    0.3242,  188106,    0.2803,  114513,    0.3413,   73593,    0.2193,  177452,    0.2644,   96968,    0.2890,   80484,    0.2399,  154756,    0.2306,   82316,    0.2453,   72440,    0.2159,
 514,  124261,    0.1852,   62327,    0.1858,   61934,    0.1846,   58347,    0.0869,   42641,    0.1271,   15706,    0.0468,  136298,    0.2031,   39526,    0.1178,   96772,    0.2884,  125093,    0.1864,   46310,    0.1380,   78783,    0.2348,  130836,    0.1950,   85581,    0.2551,   45255,    0.1349,  133372,    0.1987,   62833,    0.1873,   70539,    0.2102,  147779,    0.2202,   71436,    0.2129,   76343,    0.2275,  140495,    0.2094,   68011,    0.2027,   72484,    0.2160,  176620,    0.2632,   75034,    0.2236,  101586,    0.3028,  178129,    0.2654,   82409,    0.2456,   95720,    0.2853,  184115,    0.2744,  110429,    0.3291,   73686,    0.2196,  171481,    0.2555,   93376,    0.2783,   78105,    0.2328,  158689,    0.2365,   82249,    0.2451,   76440,    0.2278,
 515,  113303,    0.1688,   50591,    0.1508,   62712,    0.1869,   36501,    0.0544,   33110,    0.0987,    3391,    0.0101,  108595,    0.1618,   26345,    0.0785,   82250,    0.2451,  104448,    0.1556,   35849,    0.1068,   68599,    0.2044,  107677,    0.1605,   76985,    0.2294,   30692,    0.0915,  114318,    0.1704,   53911,    0.1607,   60407,    0.1800,  126170,    0.1880,   59361,    0.1769,   66809,    0.1991,  111561,    0.1662,   50804,    0.1514,   60757,    0.1811,  167177,    0.2491,   70112,    0.2090,   97065,    0.2893,  146450,    0.2182,   60792,    0.1812,   85658,    0.2553,  175505,    0.2615,  104113,    0.3103,   71392,    0.2128,  164014,    0.2444,   86098,    0.2566,   77916,    0.2322,  167165,    0.2491,   81071,    0.2416,   86094,    0.2566,
 516,   90634,    0.1351,   32974,    0.0983,   57660,    0.1718,   16917,    0.0252,   27082,    0.0807,  -10165,   -0.0303,   71222,    0.1061,   11101,    0.0331,   60121,    0.1792,   88703,    0.1322,   29558,    0.0881,   59145,    0.1763,   76541,    0.1141,   63382,    0.1889,   13159,    0.0392,   80115,    0.1194,   40273,    0.1200,   39842,    0.1187,  108215,    0.1613,   44327,    0.1321,   63888,    0.1904,   83948,    0.1251,   42646,    0.1271,   41302,    0.1231,  167073,    0.2490,   68251,    0.2034,   98822,    0.2945,  124958,    0.1862,   49719,    0.1482,   75239,    0.2242,  152968,    0.2279,   92190,    0.2748,   60778,    0.1811,  156195,    0.2328,   79564,    0.2371,   76631,    0.2284,  164068,    0.2445,   73814,    0.2200,   90254,    0.2690,
 517,   59451,    0.0886,    9110,    0.0272,   50341,    0.1500,   -9299,   -0.0139,   17868,    0.0533,  -27167,   -0.0810,   34937,    0.0521,   -2805,   -0.0084,   37742,    0.1125,   57851,    0.0862,   15148,    0.0451,   42703,    0.1273,   47769,    0.0712,   50328,    0.1500,   -2559,   -0.0076,   41550,    0.0619,   23698,    0.0706,   17852,    0.0532,   89145,    0.1328,   31876,    0.0950,   57269,    0.1707,   62902,    0.0937,   36716,    0.1094,   26186,    0.0780,  166511,    0.2481,   69868,    0.2082,   96643,    0.2880,  103609,    0.1544,   39901,    0.1189,   63708,    0.1899,  119395,    0.1779,   76324,    0.2275,   43071,    0.1284,  146137,    0.2178,   74427,    0.2218,   71710,    0.2137,  144693,    0.2156,   63103,    0.1881,   81590,    0.2432,
 518,   34550,    0.0515,   -8170,   -0.0243,   42720,    0.1273,  -32800,   -0.0489,    5771,    0.0172,  -38571,   -0.1150,   12060,    0.0180,  -11899,   -0.0355,   23959,    0.0714,   23716,    0.0353,    2065,    0.0062,   21651,    0.0645,   35716,    0.0532,   48068,    0.1433,  -12352,   -0.0368,    6966,    0.0104,    8223,    0.0245,   -1257,   -0.0037,   63318,    0.0944,   22411,    0.0668,   40907,    0.1219,   37229,    0.0555,   22397,    0.0668,   14832,    0.0442,  151276,    0.2254,   64598,    0.1925,   86678,    0.2583,   89779,    0.1338,   33911,    0.1011,   55868,    0.1665,   87902,    0.1310,   53984,    0.1609,   33918,    0.1011,  133951,    0.1996,   68339,    0.2037,   65612,    0.1955,  126047,    0.1878,   50709,    0.1511,   75338,    0.2245,
 519,   10858,    0.0162,  -22476,   -0.0670,   33334,    0.0993,  -45560,   -0.0679,   -4617,   -0.0138,  -40943,   -0.1220,   -6917,   -0.0103,  -14943,   -0.0445,    8026,    0.0239,    -783,   -0.0012,   -2212,   -0.0066,    1429,    0.0043,   34717,    0.0517,   48847,    0.1456,  -14130,   -0.0421,  -14594,   -0.0217,   -3544,   -0.0106,  -11050,   -0.0329,   41491,    0.0618,   17777,    0.0530,   23714,    0.0707,    -662,   -0.0010,   -1315,   -0.0039,     653,    0.0019,  130981,    0.1952,   55865,    0.1665,   75116,    0.2239,   83342,    0.1242,   33143,    0.0988,   50199,    0.1496,   61133,    0.0911,   34144,    0.1018,   26989,    0.0804,  122076,    0.1819,   65149,    0.1942,   56927,    0.1697,  107379,    0.1600,   35600,    0.1061,   71779,    0.2139,
 520,   -5351,   -0.0080,  -33338,   -0.0994,   27987,    0.0834,  -52477,   -0.0782,  -12895,   -0.0384,  -39582,   -0.1180,  -23387,   -0.0349,  -14095,   -0.0420,   -9292,   -0.0277,  -18695,   -0.0279,   -3820,   -0.0114,  -14875,   -0.0443,   23980,    0.0357,   41281,    0.1230,  -17301,   -0.0516,  -16789,   -0.0250,   -9842,   -0.0293,   -6947,   -0.0207,   23964,    0.0357,    8968,    0.0267,   14996,    0.0447,  -32846,   -0.0489,  -20858,   -0.0622,  -11988,   -0.0357,  103366,    0.1540,   39610,    0.1181,   63756,    0.1900,   76729,    0.1143,   29207,    0.0870,   47522,    0.1416,   42131,    0.0628,   22170,    0.0661,   19961,    0.0595,  107017,    0.1595,   61691,    0.1839,   45326,    0.1351,   85051,    0.1267,   22092,    0.0658,   62959,    0.1876,
 521,  -17596,   -0.0262,  -38271,   -0.1141,   20675,    0.0616,  -61659,   -0.0919,  -17688,   -0.0527,  -43971,   -0.1310,  -39634,   -0.0591,  -17056,   -0.0508,  -22578,   -0.0673,  -31390,   -0.0468,   -3083,   -0.0092,  -28307,   -0.0844,    7978,    0.0119,   29619,    0.0883,  -21641,   -0.0645,  -20351,   -0.0303,  -13519,   -0.0403,   -6832,   -0.0204,    2182,    0.0033,   -5400,   -0.0161,    7582,    0.0226,  -55545,   -0.0828,  -31345,   -0.0934,  -24200,   -0.0721,   74685,    0.1113,   21736,    0.0648,   52949,    0.1578,   57362,    0.0855,   17010,    0.0507,   40352,    0.1203,   32155,    0.0479,   16444,    0.0490,   15711,    0.0468,   86048,    0.1282,   56106,    0.1672,   29942,    0.0892,   65848,    0.0981,   14214,    0.0424,   51634,    0.1539,
 522,  -27740,   -0.0413,  -40403,   -0.1204,   12663,    0.0377,  -71086,   -0.1059,  -23863,   -0.0711,  -47223,   -0.1407,  -48646,   -0.0725,  -20047,   -0.0597,  -28599,   -0.0852,  -42307,   -0.0630,   -1742,   -0.0052,  -40565,   -0.1209,   -6273,   -0.0093,   19937,    0.0594,  -26210,   -0.0781,  -33247,   -0.0495,  -17732,   -0.0528,  -15515,   -0.0462,  -12835,   -0.0191,  -17376,   -0.0518,    4541,    0.0135,  -70644,   -0.1053,  -36250,   -0.1080,  -34394,   -0.1025,   55463,    0.0826,   15411,    0.0459,   40052,    0.1194,   33585,    0.0500,    5447,    0.0162,   28138,    0.0839,   28376,    0.0423,   16263,    0.0485,   12113,    0.0361,   60601,    0.0903,   44907,    0.1338,   15694,    0.0468,   63110,    0.0940,   16198,    0.0483,   46912,    0.1398,
 523,  -35023,   -0.0522,  -43632,   -0.1300,    8609,    0.0257,  -80557,   -0.1200,  -32457,   -0.0967,  -48100,   -0.1434,  -63931,   -0.0953,  -24391,   -0.0727,  -39540,   -0.1178,  -56446,   -0.0841,   -7700,   -0.0229,  -48746,   -0.1453,  -27959,   -0.0417,    5369,    0.0160,  -33328,   -0.0993,  -34276,   -0.0511,  -15378,   -0.0458,  -18898,   -0.0563,  -24934,   -0.0372,  -25622,   -0.0764,     688,    0.0021,  -81156,   -0.1209,  -41194,   -0.1228,  -39962,   -0.1191,   42441,    0.0632,   15995,    0.0477,   26446,    0.0788,   15608,    0.0233,    1938,    0.0058,   13670,    0.0407,   18591,    0.0277,   12409,    0.0370,    6182,    0.0184,   41585,    0.0620,   32654,    0.0973,    8931,    0.0266,   64269,    0.0958,   16320,    0.0486,   47949,    0.1429,
 524,  -44284,   -0.0660,  -47359,   -0.1411,    3075,    0.0092,  -85653,   -0.1276,  -36971,   -0.1102,  -48682,   -0.1451,  -87345,   -0.1302,  -30241,   -0.0901,  -57104,   -0.1702,  -68559,   -0.1022,  -14583,   -0.0435,  -53976,   -0.1609,  -53266,   -0.0794,  -15427,   -0.0460,  -37839,   -0.1128,  -32317,   -0.0482,  -12431,   -0.0370,  -19886,   -0.0593,  -30262,   -0.0451,  -27672,   -0.0825,   -2590,   -0.0077,  -87461,   -0.1303,  -48162,   -0.1435,  -39299,   -0.1171,   27102,    0.0404,   10480,    0.0312,   16622,    0.0495,     409,    0.0006,    1712,    0.0051,   -1303,   -0.0039,   -7021,   -0.0105,     484,    0.0014,   -7505,   -0.0224,   29690,    0.0442,   23543,    0.0702,    6147,    0.0183,   59459,    0.0886,   13024,    0.0388,   46435,    0.1384,
 525,  -65101,   -0.0970,  -53854,   -0.1605,  -11247,   -0.0335,  -85653,   -0.1276,  -37522,   -0.1118,  -48131,   -0.1434,  -97788,   -0.1457,  -33340,   -0.0994,  -64448,   -0.1921,  -74500,   -0.1110,  -21406,   -0.0638,  -53094,   -0.1582,  -73536,   -0.1096,  -31499,   -0.0939,  -42037,   -0.1253,  -42315,   -0.0631,  -17225,   -0.0513,  -25090,   -0.0748,  -44552,   -0.0664,  -31011,   -0.0924,  -13541,   -0.0404,  -92645,   -0.1381,  -54672,   -0.1629,  -37973,   -0.1132,   11642,    0.0173,    2199,    0.0066,    9443,    0.0281,  -11704,   -0.0174,    -205,   -0.0006,  -11499,   -0.0343,  -43922,   -0.0655,  -19108,   -0.0569,  -24814,   -0.0740,   22750,    0.0339,   13743,    0.0410,    9007,    0.0268,   48946,    0.0729,    9698,    0.0289,   39248,    0.1170,
 526,  -94711,   -0.1411,  -63704,   -0.1899,  -31007,   -0.0924,  -84239,   -0.1255,  -34145,   -0.1018,  -50094,   -0.1493,  -97779,   -0.1457,  -32168,   -0.0959,  -65611,   -0.1955,  -76095,   -0.1134,  -23221,   -0.0692,  -52874,   -0.1576,  -75635,   -0.1127,  -33799,   -0.1007,  -41836,   -0.1247,  -56398,   -0.0840,  -25080,   -0.0747,  -31318,   -0.0933,  -63214,   -0.0942,  -34320,   -0.1023,  -28894,   -0.0861, -101106,   -0.1507,  -59160,   -0.1763,  -41946,   -0.1250,   -9996,   -0.0149,   -8323,   -0.0248,   -1673,   -0.0050,  -29121,   -0.0434,   -3581,   -0.0107,  -25540,   -0.0761,  -73772,   -0.1099,  -36140,   -0.1077,  -37632,   -0.1122,    7782,    0.0116,    2315,    0.0069,    5467,    0.0163,   38700,    0.0577,    4617,    0.0138,   34083,    0.1016,
 527, -110147,   -0.1641,  -66367,   -0.1978,  -43780,   -0.1305,  -90218,   -0.1344,  -33740,   -0.1006,  -56478,   -0.1683,  -97708,   -0.1456,  -27743,   -0.0827,  -69965,   -0.2085,  -84393,   -0.1258,  -21775,   -0.0649,  -62618,   -0.1866,  -74270,   -0.1107,  -33511,   -0.0999,  -40759,   -0.1215,  -66818,   -0.0996,  -28524,   -0.0850,  -38294,   -0.1141,  -66528,   -0.0991,  -28299,   -0.0843,  -38229,   -0.1139, -109727,   -0.1635,  -60533,   -0.1804,  -49194,   -0.1466,  -34779,   -0.0518,  -16044,   -0.0478,  -18735,   -0.0558,  -41722,   -0.0622,   -6506,   -0.0194,  -35216,   -0.1050,  -96264,   -0.1434,  -45675,   -0.1361,  -50589,   -0.1508,  -15077,   -0.0225,   -6180,   -0.0184,   -8897,   -0.0265,   36278,    0.0541,    1335,    0.0040,   34943,    0.1041,
 528, -123051,   -0.1834,  -73563,   -0.2192,  -49488,   -0.1475, -102828,   -0.1532,  -42547,   -0.1268,  -60281,   -0.1797, -101894,   -0.1518,  -27009,   -0.0805,  -74885,   -0.2232,  -91179,   -0.1359,  -19301,   -0.0575,  -71878,   -0.2142,  -78058,   -0.1163,  -34714,   -0.1035,  -43344,   -0.1292,  -78075,   -0.1163,  -35924,   -0.1071,  -42151,   -0.1256,  -65834,   -0.0981,  -23407,   -0.0698,  -42427,   -0.1264, -111942,   -0.1668,  -60365,   -0.1799,  -51577,   -0.1537,  -43726,   -0.0652,  -19281,   -0.0575,  -24445,   -0.0729,  -47399,   -0.0706,  -14377,   -0.0428,  -33022,   -0.0984, -103033,   -0.1535,  -49190,   -0.1466,  -53843,   -0.1605,  -31325,   -0.0467,   -9471,   -0.0282,  -21854,   -0.0651,   25872,    0.0386,   -6123,   -0.0182,   31995,    0.0954,
 529, -146436,   -0.2182,  -88650,   -0.2642,  -57786,   -0.1722, -110449,   -0.1646,  -51623,   -0.1539,  -58826,   -0.1753, -106860,   -0.1592,  -26984,   -0.0804,  -79876,   -0.2381,  -85325,   -0.1271,  -14815,   -0.0442,  -70510,   -0.2101,  -81833,   -0.1219,  -34999,   -0.1043,  -46834,   -0.1396,  -88162,   -0.1314,  -42149,   -0.1256,  -46013,   -0.1371,  -69192,   -0.1031,  -27748,   -0.0827,  -41444,   -0.1235, -112210,   -0.1672,  -55504,   -0.1654,  -56706,   -0.1690,  -47512,   -0.0708,  -25917,   -0.0772,  -21595,   -0.0644,  -53959,   -0.0804,  -24085,   -0.0718,  -29874,   -0.0890, -101481,   -0.1512,  -58333,   -0.1739,  -43148,   -0.1286,  -40646,   -0.0606,   -6078,   -0.0181,  -34568,   -0.1030,   12347,    0.0184,  -11549,   -0.0344,   23896,    0.0712,
 530, -153639,   -0.2289,  -91243,   -0.2719,  -62396,   -0.1860, -108693,   -0.1620,  -58239,   -0.1736,  -50454,   -0.1504, -110751,   -0.1650,  -25788,   -0.0769,  -84963,   -0.2532,  -88755,   -0.1323,  -19651,   -0.0586,  -69104,   -0.2060,  -85404,   -0.1273,  -37618,   -0.1121,  -47786,   -0.1424,  -96566,   -0.1439,  -45584,   -0.1359,  -50982,   -0.1519,  -67143,   -0.1001,  -34802,   -0.1037,  -32341,   -0.0964, -113108,   -0.1685,  -46932,   -0.1399,  -66176,   -0.1972,  -48739,   -0.0726,  -29980,   -0.0894,  -18759,   -0.0559,  -58337,   -0.0869,  -30541,   -0.0910,  -27796,   -0.0828,  -99588,   -0.1484,  -69711,   -0.2078,  -29877,   -0.0890,  -42732,   -0.0637,     645,    0.0019,  -43377,   -0.1293,   -4885,   -0.0073,  -16651,   -0.0496,   11766,    0.0351,
 531, -158041,   -0.2355,  -90402,   -0.2694,  -67639,   -0.2016,  -97551,   -0.1454,  -60824,   -0.1813,  -36727,   -0.1095, -123810,   -0.1845,  -33162,   -0.0988,  -90648,   -0.2702, -101039,   -0.1506,  -36059,   -0.1075,  -64980,   -0.1937,  -86086,   -0.1283,  -39322,   -0.1172,  -46764,   -0.1394, -100651,   -0.1500,  -50781,   -0.1513,  -49870,   -0.1486,  -59551,   -0.0887,  -35761,   -0.1066,  -23790,   -0.0709, -112614,   -0.1678,  -43336,   -0.1292,  -69278,   -0.2065,  -45816,   -0.0683,  -34176,   -0.1019,  -11640,   -0.0347,  -68759,   -0.1025,  -40409,   -0.1204,  -28350,   -0.0845,  -93536,   -0.1394,  -69600,   -0.2074,  -23936,   -0.0713,  -48331,   -0.0720,     -56,   -0.0002,  -48275,   -0.1439,  -16511,   -0.0246,  -19942,   -0.0594,    3431,    0.0102,
 532, -169386,   -0.2524,  -91707,   -0.2733,  -77679,   -0.2315,  -83283,   -0.1241,  -52598,   -0.1568,  -30685,   -0.0915, -137668,   -0.2051,  -44873,   -0.1337,  -92795,   -0.2766, -103401,   -0.1541,  -46437,   -0.1384,  -56964,   -0.1698,  -85158,   -0.1269,  -36359,   -0.1084,  -48799,   -0.1454,  -97933,   -0.1459,  -55079,   -0.1642,  -42854,   -0.1277,  -58699,   -0.0875,  -36627,   -0.1092,  -22072,   -0.0658, -102434,   -0.1526,  -40970,   -0.1221,  -61464,   -0.1832,  -40515,   -0.0604,  -40055,   -0.1194,    -460,   -0.0014,  -87260,   -0.1300,  -51828,   -0.1545,  -35432,   -0.1056,  -77629,   -0.1157,  -59628,   -0.1777,  -18001,   -0.0536,  -59058,   -0.0880,   -7531,   -0.0224,  -51527,   -0.1536,  -16790,   -0.0250,  -14445,   -0.0431,   -2345,   -0.0070,
 533, -180566,   -0.2691,  -93042,   -0.2773,  -87524,   -0.2608,  -82709,   -0.1232,  -46847,   -0.1396,  -35862,   -0.1069, -141240,   -0.2105,  -48744,   -0.1453,  -92496,   -0.2757,  -98538,   -0.1468,  -48586,   -0.1448,  -49952,   -0.1489,  -87826,   -0.1309,  -35658,   -0.1063,  -52168,   -0.1555,  -92638,   -0.1380,  -56106,   -0.1672,  -36532,   -0.1089,  -59374,   -0.0885,  -35521,   -0.1059,  -23853,   -0.0711,  -92141,   -0.1373,  -40388,   -0.1204,  -51753,   -0.1542,  -39940,   -0.0595,  -41346,   -0.1232,    1406,    0.0042, -105334,   -0.1570,  -57113,   -0.1702,  -48221,   -0.1437,  -63893,   -0.0952,  -51844,   -0.1545,  -12049,   -0.0359,  -75844,   -0.1130,  -22676,   -0.0676,  -53168,   -0.1585,  -13919,   -0.0207,   -8970,   -0.0267,   -4949,   -0.0147,
 534, -186786,   -0.2783,  -93233,   -0.2779,  -93553,   -0.2788,  -81922,   -0.1221,  -38590,   -0.1150,  -43332,   -0.1291, -144753,   -0.2157,  -46604,   -0.1389,  -98149,   -0.2925,  -94999,   -0.1416,  -44158,   -0.1316,  -50841,   -0.1515,  -94070,   -0.1402,  -34602,   -0.1031,  -59468,   -0.1772,  -94231,   -0.1404,  -55962,   -0.1668,  -38269,   -0.1141,  -55114,   -0.0821,  -27769,   -0.0828,  -27345,   -0.0815,  -89040,   -0.1327,  -40967,   -0.1221,  -48073,   -0.1433,  -49415,   -0.0736,  -45772,   -0.1364,   -3643,   -0.0109, -113093,   -0.1685,  -58568,   -0.1746,  -54525,   -0.1625,  -59432,   -0.0886,  -45460,   -0.1355,  -13972,   -0.0416,  -90706,   -0.1352,  -35434,   -0.1056,  -55272,   -0.1647,  -10827,   -0.0161,  -10044,   -0.0299,    -783,   -0.0023,
 535, -181195,   -0.2700,  -86848,   -0.2588,  -94347,   -0.2812,  -76868,   -0.1145,  -27151,   -0.0809,  -49717,   -0.1482, -149074,   -0.2221,  -44114,   -0.1315, -104960,   -0.3128,  -98938,   -0.1474,  -40396,   -0.1204,  -58542,   -0.1745, -102444,   -0.1527,  -34178,   -0.1019,  -68266,   -0.2035, -109840,   -0.1637,  -57705,   -0.1720,  -52135,   -0.1554,  -56668,   -0.0844,  -23808,   -0.0710,  -32860,   -0.0979,  -89997,   -0.1341,  -43299,   -0.1290,  -46698,   -0.1392,  -65127,   -0.0970,  -56714,   -0.1690,   -8413,   -0.0251, -108621,   -0.1619,  -57397,   -0.1711,  -51224,   -0.1527,  -61538,   -0.0917,  -41719,   -0.1243,  -19819,   -0.0591,  -95679,   -0.1426,  -38067,   -0.1135,  -57612,   -0.1717,  -17626,   -0.0263,  -16267,   -0.0485,   -1359,   -0.0041,
 536, -174276,   -0.2597,  -78161,   -0.2329,  -96115,   -0.2865,  -78127,   -0.1164,  -28274,   -0.0843,  -49853,   -0.1486, -151650,   -0.2260,  -47759,   -0.1423, -103891,   -0.3096, -103112,   -0.1537,  -39297,   -0.1171,  -63815,   -0.1902, -107709,   -0.1605,  -34822,   -0.1038,  -72887,   -0.2172, -124524,   -0.1856,  -61199,   -0.1824,  -63325,   -0.1887,  -64909,   -0.0967,  -28942,   -0.0863,  -35967,   -0.1072,  -97528,   -0.1453,  -48517,   -0.1446,  -49011,   -0.1461,  -87475,   -0.1304,  -70399,   -0.2098,  -17076,   -0.0509, -101783,   -0.1517,  -53755,   -0.1602,  -48028,   -0.1431,  -69809,   -0.1040,  -46869,   -0.1397,  -22940,   -0.0684,  -91619,   -0.1365,  -33587,   -0.1001,  -58032,   -0.1730,  -34756,   -0.0518,  -28238,   -0.0842,   -6518,   -0.0194,
